hitzig.nobound10-10all.PPMIno.LENGTH1000.SOCPOSlex	hitzig.nobound10-10all.PPMIno.LENGTH5000.SOCPOSlex	hitzig.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSlex	hitzig.nobound10-10all.PPMIselection.LENGTH1000.SOCPOSlex	hitzig.nobound10-10all.PPMIselection.LENGTH5000.SOCPOSlex	hitzig.nobound10-10all.PPMIselection.LENGTHFOC.SOCPOSlex	hitzig.nobound10-10all.PPMIweight.LENGTH1000.SOCPOSlex	hitzig.nobound10-10all.PPMIweight.LENGTH5000.SOCPOSlex	hitzig.nobound10-10all.PPMIweight.LENGTHFOC.SOCPOSlex	hitzig.nobound10-10lex.PPMIno.LENGTH1000.SOCPOSlex	hitzig.nobound10-10lex.PPMIno.LENGTH5000.SOCPOSlex	hitzig.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSlex	hitzig.nobound10-10lex.PPMIselection.LENGTH1000.SOCPOSlex	hitzig.nobound10-10lex.PPMIselection.LENGTH5000.SOCPOSlex	hitzig.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSlex	hitzig.nobound10-10lex.PPMIweight.LENGTH1000.SOCPOSlex	hitzig.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSlex	hitzig.nobound10-10lex.PPMIweight.LENGTHFOC.SOCPOSlex	hitzig.nobound3-3all.PPMIno.LENGTH1000.SOCPOSlex	hitzig.nobound3-3all.PPMIno.LENGTH5000.SOCPOSlex	hitzig.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSlex	hitzig.nobound3-3all.PPMIselection.LENGTH1000.SOCPOSlex	hitzig.nobound3-3all.PPMIselection.LENGTH5000.SOCPOSlex	hitzig.nobound3-3all.PPMIselection.LENGTHFOC.SOCPOSlex	hitzig.nobound3-3all.PPMIweight.LENGTH1000.SOCPOSlex	hitzig.nobound3-3all.PPMIweight.LENGTH5000.SOCPOSlex	hitzig.nobound3-3all.PPMIweight.LENGTHFOC.SOCPOSlex	hitzig.nobound3-3lex.PPMIno.LENGTH1000.SOCPOSlex	hitzig.nobound3-3lex.PPMIno.LENGTH5000.SOCPOSlex	hitzig.nobound3-3lex.PPMIno.LENGTHFOC.SOCPOSlex	hitzig.nobound3-3lex.PPMIselection.LENGTH1000.SOCPOSlex	hitzig.nobound3-3lex.PPMIselection.LENGTH5000.SOCPOSlex	hitzig.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSlex	hitzig.nobound3-3lex.PPMIweight.LENGTH1000.SOCPOSlex	hitzig.nobound3-3lex.PPMIweight.LENGTH5000.SOCPOSlex	hitzig.nobound3-3lex.PPMIweight.LENGTHFOC.SOCPOSlex	hitzig.nobound5-5all.PPMIno.LENGTH1000.SOCPOSlex	hitzig.nobound5-5all.PPMIno.LENGTH5000.SOCPOSlex	hitzig.nobound5-5all.PPMIno.LENGTHFOC.SOCPOSlex	hitzig.nobound5-5all.PPMIselection.LENGTH1000.SOCPOSlex	hitzig.nobound5-5all.PPMIselection.LENGTH5000.SOCPOSlex	hitzig.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSlex	hitzig.nobound5-5all.PPMIweight.LENGTH1000.SOCPOSlex	hitzig.nobound5-5all.PPMIweight.LENGTH5000.SOCPOSlex	hitzig.nobound5-5all.PPMIweight.LENGTHFOC.SOCPOSlex	hitzig.nobound5-5lex.PPMIno.LENGTH1000.SOCPOSlex	hitzig.nobound5-5lex.PPMIno.LENGTH5000.SOCPOSlex	hitzig.nobound5-5lex.PPMIno.LENGTHFOC.SOCPOSlex	hitzig.nobound5-5lex.PPMIselection.LENGTH1000.SOCPOSlex	hitzig.nobound5-5lex.PPMIselection.LENGTH5000.SOCPOSlex	hitzig.nobound5-5lex.PPMIselection.LENGTHFOC.SOCPOSlex	hitzig.nobound5-5lex.PPMIweight.LENGTH1000.SOCPOSlex	hitzig.nobound5-5lex.PPMIweight.LENGTH5000.SOCPOSlex	hitzig.nobound5-5lex.PPMIweight.LENGTHFOC.SOCPOSlex	_model
5.100799547918167	5.002910775135176	4.62988276044286	4.7599911379018724	4.665304737109445	4.080639318208396	3.498023883213149	3.3206164113942	3.446830686465287	4.706922802884313	4.548825496497417	4.094593950432279	4.019696703400056	3.8207644899517246	3.502887260145503	3.1547519373253086	2.8711466922424815	3.168361928084293	4.326887766491689	4.191532088610066	3.648118549347063	4.020487467368565	3.893629142974933	3.46538546496982	2.516695066374279	2.12134696000677	2.7762141138090355	3.019289276836572	2.648695336252314	2.7890475388940823	2.6960532599775644	2.311342342387448	2.5850113828077137	1.5921793912939808	0	2.135958060296921	4.718596589189196	4.590290463663646	4.0164159615907025	4.428019307275886	4.317771412145612	3.772985546191518	3.243891347771312	3.0091749961028356	3.2264516557417937	3.927376086096601	3.6911914664737786	3.4026883975524647	3.49317836512135	3.2339060444478247	3.1116756204874316	2.8025548849637003	2.39121596645077	2.8665495137003956	hitzig.nobound3-3lex.PPMIweight.LENGTH5000.SOCPOSlex
5.132920771016775	5.0637867849096	4.623950415692667	4.811354484951928	4.753863595302782	3.99308496924438	3.6720676632075597	3.6064785458479616	3.208986306202526	4.769675230745897	4.659907822310646	4.099558639714843	4.169563224765853	4.046339103014548	3.38074296224548	3.4159476976040075	3.3085337193800646	2.843821047947475	4.4098029616145364	4.331509336818105	3.462478255966827	4.1411059230655	4.082841654377782	3.2190541820209666	2.8998637742349564	2.8240723774922376	2.0145298214478147	3.314082277463657	3.146774371720486	2.3349364011223868	3.068734517551275	2.9270386764383516	1.9751360890482133	2.28793043653291	2.135958060296921	0	4.773557097345798	4.6828814472762295	3.9340011425552412	4.503906470910402	4.438593470633034	3.629591971899292	3.455724943237036	3.3763455140592695	2.8553117912434174	4.083461775496016	3.9290594698237573	3.2829167988473733	3.725282107272716	3.584960934419244	2.861779237528092	3.1396526074629616	3.004989501969158	2.337080218807034	hitzig.nobound3-3lex.PPMIweight.LENGTHFOC.SOCPOSlex
3.8783119668867254	3.928127861428267	3.8191587076915994	3.9165899609584547	4.041889996966612	4.095421269137655	4.4750939282027895	4.547913652956425	4.657712704479569	4.479364330010245	4.55093423229032	4.4781002829296215	4.443142695474468	4.540228256146235	4.600588199689471	4.676608538381048	4.726634605543533	4.794538650464297	3.396867614091622	3.664292037486611	3.92587122095362	3.9243546433834595	4.088776024200152	4.2813561999708964	4.538506602705937	4.590783440470521	4.6908049872924575	4.410970009653566	4.498328392102841	4.600957871445939	4.500333312548628	4.567954609247759	4.6481382053253375	4.672122159996287	4.718596589189196	4.773557097345798	0	1.653893091147674	2.6728311244873333	3.0456216603223085	3.343205635892707	3.7381653403526625	4.353859139180633	4.43708055105102	4.567482016751817	3.8937923004247454	4.077546450399963	4.298391970266149	4.222484767477804	4.358878627873106	4.513448720083887	4.576731468449503	4.632954789596676	4.715211034507564	hitzig.nobound5-5all.PPMIno.LENGTH1000.SOCPOSlex
4.042873235055543	3.8249458598436026	3.716572961258884	3.990402904436991	3.848381543902748	3.9406294586425408	4.448646621506153	4.377276755047822	4.5479323679757595	4.5759321994398325	4.483152608746189	4.392250718160517	4.455343752547594	4.404265680104046	4.48799459129728	4.640896862739086	4.584591353468299	4.701670950421313	3.444729853264322	3.356467374616015	3.74534929275028	3.895716346644542	3.820588884529166	4.1046688424109785	4.508144962796528	4.434422480864046	4.586225528494127	4.399185452057404	4.352734148427138	4.502300129096174	4.469928358548057	4.424855255314911	4.54386779986263	4.635004206018394	4.590290463663646	4.6828814472762295	1.653893091147674	0	2.3790952723504497	3.135350877069953	2.9219322807557977	3.479821374299828	4.337989498581685	4.249578441185835	4.44989179745663	4.026261455447901	3.9221686773717375	4.204633152404737	4.240237042848167	4.197904463044554	4.404396385568695	4.547295152419575	4.483887551259426	4.619910353853446	hitzig.nobound5-5all.PPMIno.LENGTH5000.SOCPOSlex
4.287187440113125	4.160648365940087	3.490446415820159	4.023119593725437	3.930114896750008	3.1357999832556156	3.8614543378701107	3.83987627885129	3.701275986115305	4.515130706822833	4.449646340977994	3.860741257840535	4.201482726549373	4.159366499799663	3.7375720250978617	4.059968338478164	4.033314606807404	3.9170208477805883	3.4822801028384793	3.43726266169987	2.816107209112232	3.6651097131870243	3.630683116103331	3.2112827731916087	3.879869133690539	3.8479161174593357	3.7752295750426033	3.956104386677769	3.9388645124417088	3.746577292808634	3.9887504989455733	3.9792380201869344	3.8014321932062263	4.030055107433912	4.0164159615907025	3.9340011425552412	2.6728311244873333	2.3790952723504497	0	3.186916485134249	3.067678528272025	2.2769366672535334	3.7100404095225477	3.6806598899114693	3.532476807716306	3.804564150688643	3.7391212927574253	3.252247675729258	3.861902388121795	3.8462361460538723	3.529585937402179	3.9276167593620546	3.894218766928309	3.7691199407149325	hitzig.nobound5-5all.PPMIno.LENGTHFOC.SOCPOSlex
4.400999661212449	4.352864070063288	4.10112890009846	3.1955010142727893	3.3776173384414614	3.5119946893237723	4.0213685400465655	4.142096721176011	4.301913238421725	4.595966342690025	4.598712669105629	4.419698906931798	4.015953999867916	4.148277371235681	4.235046541933348	4.307649118905108	4.392664329793397	4.489658882352735	3.596364577179588	3.752210835753888	3.782327184278685	2.9527954116441446	3.247584037716274	3.630062089948381	4.104928990809989	4.200528326651465	4.3450351583230145	4.172613650378935	4.281500942876132	4.372208888520589	4.084937380277502	4.203263656421869	4.3285688248230025	4.351470410164136	4.428019307275886	4.503906470910402	3.0456216603223085	3.135350877069953	3.186916485134249	0	1.5732156833212485	2.619623271928011	3.778485946185041	3.9169962310888797	4.136950789639146	3.928590134524768	4.042923818547074	4.156819495248587	3.594637822812047	3.812131419593388	4.068835054805407	4.157346435880727	4.253930958004027	4.378340040450828	hitzig.nobound5-5all.PPMIselection.LENGTH1000.SOCPOSlex
4.513857316852869	4.315687889851234	4.0711458638805915	3.4563524016923393	3.2002398350322303	3.4053656568323762	4.085435396027271	3.9942394117676305	4.224983794836463	4.700822726528218	4.587145995572274	4.3966623844037	4.151373427032201	4.068307638977479	4.181346331593519	4.343190685335257	4.279652565977967	4.429645488788731	3.739001848655737	3.5812922061464367	3.6834123099857905	3.1271382895996216	2.95508350648978	3.481235918326682	4.145328798730602	4.049891518297274	4.261968937471917	4.242040816974191	4.190361635960985	4.323042920249149	4.155279569835076	4.103116218807427	4.271712906813288	4.372347507255924	4.317771412145612	4.438593470633034	3.343205635892707	2.9219322807557977	3.067678528272025	1.5732156833212485	0	2.3246791465392014	3.8547504322197077	3.714963007999243	4.033478015550895	4.091580792270346	3.9713156676324255	4.1197107854133606	3.770861352794762	3.692110396849115	4.009889889077715	4.197801855403618	4.115606392628906	4.304021925825371	hitzig.nobound5-5all.PPMIselection.LENGTH5000.SOCPOSlex
4.693444244998806	4.55860821423874	3.964276670573755	3.834153746968788	3.6977896460239417	2.71297792230263	3.5835424748363285	3.541176280759897	3.3251261100658844	4.6627958424373315	4.5682412758173925	3.9719659821670628	4.031804124674206	3.961712500088091	3.395011608877351	3.812996205783181	3.773383439964272	3.598013838565941	3.8135411406603468	3.708541972250617	2.8961141790840226	3.2869641745451017	3.2039858093008924	2.5451379981274007	3.5798330957075253	3.53460706595515	3.3819254965932806	3.8706273821197494	3.8399619217116334	3.545698136920607	3.727449568714282	3.7107144018478335	3.4446330964099463	3.7935840870391355	3.772985546191518	3.629591971899292	3.7381653403526625	3.479821374299828	2.2769366672535334	2.619623271928011	2.3246791465392014	0	3.293180155109323	3.2196405580660667	2.96493485635601	3.954175258826656	3.852288941188361	3.272091834508093	3.5332671535346405	3.47938660136005	2.969332445148033	3.603390826118392	3.551097265929049	3.339626139491446	hitzig.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSlex
4.938915681983628	4.886907676469733	4.452804588607439	4.322426099530895	4.342687564461965	3.7509833427282917	1.8578505501827252	2.391460191566166	2.760037801424347	4.602996090806755	4.543410407855362	4.071655203257233	3.8624875063909934	3.9151414983001445	3.609777421797932	2.5717684011614916	2.9189199856823427	3.189111992076938	4.308797620048482	4.316922403368126	3.8425662631485986	3.9462725758077397	4.018976193387947	3.6715176380086647	2.5583357610290607	2.87683498580536	3.2024190136925244	3.7346940664965196	3.7977234489040717	3.7396972761918006	3.4983907783563097	3.601454408848493	3.6029549347306773	3.0153913993302632	3.243891347771312	3.455724943237036	4.353859139180633	4.337989498581685	3.7100404095225477	3.778485946185041	3.8547504322197077	3.293180155109323	0	1.5259384266640321	2.234253012715263	3.780920518234242	3.7993167677619715	3.5117285328016568	3.260769201353847	3.3788863232625745	3.2496637690509522	1.9823300093322007	2.4390910575151925	2.8422493718308877	hitzig.nobound5-5all.PPMIweight.LENGTH1000.SOCPOSlex
5.000102439572583	4.870192668022911	4.453393474686163	4.417808436821614	4.264585451086774	3.717007850496661	2.3470345469611344	1.9605815637927269	2.6447674008695827	4.686371109194607	4.517775024346575	4.062380812905327	4.0028620752408415	3.8345442652439883	3.571069729002831	2.9033940018933784	2.678441377876662	3.1371042417343014	4.373222522877842	4.233444441400036	3.8009278226816208	4.055941481725025	3.9146330028162506	3.613819206962484	2.853760742785107	2.5310654308782308	3.0901403712604507	3.842372749787275	3.6729099805052914	3.682874918581913	3.624453994137393	3.4578343143952446	3.5300074055328023	3.2153584281909464	3.0091749961028356	3.3763455140592695	4.43708055105102	4.249578441185835	3.6806598899114693	3.9169962310888797	3.714963007999243	3.2196405580660667	1.5259384266640321	0	2.0363590337663444	3.9255405129144423	3.6997498109796063	3.4753701748501884	3.454899112385013	3.220575447408317	3.174100300631631	2.4431971662172853	2.0569249620159695	2.7584856216105207	hitzig.nobound5-5all.PPMIweight.LENGTH5000.SOCPOSlex
5.061835586079027	4.975056952122683	4.447692989085434	4.5621636917117	4.477349046321406	3.5681185177371133	2.7694915766647177	2.680084263423341	1.9008205180410547	4.751253534885345	4.637459253507699	4.018700584705047	4.136844915965531	4.031292679814683	3.3340910634738323	3.1334020809814938	3.073381540807129	2.58432546147195	4.445316729066508	4.3625435537172255	3.5812478813346384	4.16231028376179	4.092446484582285	3.3372607512500094	3.048582760394714	2.9476487946239587	2.4176666586741464	3.8958150745098825	3.8007992326078743	3.373627079766916	3.6929756182876847	3.6112891471833257	3.16898705993062	3.294213923482776	3.2264516557417937	2.8553117912434174	4.567482016751817	4.44989179745663	3.532476807716306	4.136950789639146	4.033478015550895	2.96493485635601	2.234253012715263	2.0363590337663444	0	4.071581147538581	3.926969043293957	3.2335174874625023	3.652068132870812	3.5210920421441947	2.763139461683244	2.753031027214311	2.6456918031810783	1.890679628591265	hitzig.nobound5-5all.PPMIweight.LENGTHFOC.SOCPOSlex
4.55741502440937	4.5476135928580845	4.237095878747167	4.310631535038518	4.393617740665967	4.102061183529273	3.9192642967901583	4.042177113733375	4.162080353993109	3.5345049553361965	3.5964781310589404	3.3942463141542865	3.168224283745785	3.359103900009122	3.576263845297508	3.6962476980205983	3.8369572254128315	4.01473169103884	4.281505224504572	4.375034124850281	4.157342544022364	4.21510320449204	4.326806641142209	4.21436657912678	4.070729705475534	4.154790986293785	4.27556062024507	3.0916334668927665	3.311998741521374	3.6118334115790294	3.355239740907604	3.5347534599710175	3.7871124981804516	3.8112823818953547	3.927376086096601	4.083461775496016	3.8937923004247454	4.026261455447901	3.804564150688643	3.928590134524768	4.091580792270346	3.954175258826656	3.780920518234242	3.9255405129144423	4.071581147538581	0	1.642880655496878	2.5403176655387596	2.395762420050789	2.8055004064378024	3.320325977142115	3.4862592819443474	3.6516457549763692	3.8865973735716945	hitzig.nobound5-5lex.PPMIno.LENGTH1000.SOCPOSlex
4.646739118972907	4.512098689250662	4.214065261033878	4.395924160144472	4.323888289453132	4.040600465818498	3.9337718890779425	3.8558150417727197	4.040518711830826	3.719393648556859	3.460003552195664	3.279982686777982	3.2987845626125294	3.084762321104313	3.394794990747626	3.719697902006136	3.5933150083031995	3.861769039691496	4.317151180846838	4.247872529269785	4.064131657288421	4.237756220215837	4.185070628560588	4.103731092387118	4.055537623553489	3.969644517394793	4.1493090502903645	3.2023285487240143	3.010195710267234	3.456900897743975	3.384793331846829	3.238930025989182	3.6063816475909105	3.7994371089341796	3.6911914664737786	3.9290594698237573	4.077546450399963	3.9221686773717375	3.7391212927574253	4.042923818547074	3.9713156676324255	3.852288941188361	3.7993167677619715	3.6997498109796063	3.926969043293957	1.642880655496878	0	2.266519408340698	2.5920610073389136	2.2991657683338187	3.0662354528527374	3.5117744602425334	3.3445071512142635	3.7001924858760384	hitzig.nobound5-5lex.PPMIno.LENGTH5000.SOCPOSlex
4.806912816348889	4.721536308176895	4.190347611746412	4.515709588504233	4.467590707609244	3.6650392821083515	3.689536484368754	3.6635904662556755	3.447062103704716	4.067725248948997	3.9385613423856793	3.1865782475581583	3.551231736814807	3.422136140731342	2.7789668591475123	3.443547959011774	3.3716272135673018	3.1889254735791295	4.329931015895512	4.272879762624884	3.5739220932956886	4.200742400361044	4.162281515742638	3.565417148157565	3.727372358347825	3.6811451290430903	3.560266967485045	3.1394790397670276	3.0325650889886924	2.6852928308364996	3.2239896501762493	3.1436618337992193	2.872071293583322	3.465370891704847	3.4026883975524647	3.2829167988473733	4.298391970266149	4.204633152404737	3.252247675729258	4.156819495248587	4.1197107854133606	3.272091834508093	3.5117285328016568	3.4753701748501884	3.2335174874625023	2.5403176655387596	2.266519408340698	0	2.816882562872932	2.681017548274464	2.028425668913651	3.193613737113998	3.095765527476979	2.882000278626559	hitzig.nobound5-5lex.PPMIno.LENGTHFOC.SOCPOSlex
4.7796067014690395	4.744587619278577	4.411024672120851	4.213789708793936	4.299846409490415	3.918346416187433	3.545824147654572	3.7020634400479766	3.8394863688040184	4.043954002592181	4.005651777611181	3.6627918656711325	2.6222805158273457	2.861604800351692	3.0650850879841087	3.1629789313170615	3.356687128743455	3.6045701529868253	4.245219418606307	4.289547644116941	4.004085995477115	3.8776389992314075	4.004455303473378	3.858565328611696	3.6392008490417815	3.7476895434286024	3.919150863739751	2.9627673862537542	3.148746914844976	3.401599125106605	2.611603261664229	2.8862367902070036	3.2780938025436415	3.347148545339667	3.49317836512135	3.725282107272716	4.222484767477804	4.240237042848167	3.861902388121795	3.594637822812047	3.770861352794762	3.5332671535346405	3.260769201353847	3.454899112385013	3.652068132870812	2.395762420050789	2.5920610073389136	2.816882562872932	0	1.5231022904986455	2.4472761569773698	2.7741572896697493	3.0076993721992276	3.3701065395982592	hitzig.nobound5-5lex.PPMIselection.LENGTH1000.SOCPOSlex
4.862235906719353	4.7521209954364405	4.431293195888356	4.357327280785533	4.272757232431369	3.906617566819777	3.64044766382141	3.5288984824237515	3.7388585809933628	4.182851055946498	3.955945013699134	3.629994397681678	2.9412552784243595	2.587818577342241	2.91313711156806	3.2867710237792362	3.081385458695884	3.462833395322231	4.326820986548679	4.2223720729514085	3.9620738877045754	3.988475237446953	3.9069151804798543	3.7907325015584696	3.690026101356147	3.5578984117966357	3.808000546271352	3.1503811126399084	2.8886565059617175	3.280342166923375	2.8157882367806732	2.539393065264511	3.1119843385574986	3.4157159187065136	3.2339060444478247	3.584960934419244	4.358878627873106	4.197904463044554	3.8462361460538723	3.812131419593388	3.692110396849115	3.47938660136005	3.3788863232625745	3.220575447408317	3.5210920421441947	2.8055004064378024	2.2991657683338187	2.681017548274464	1.5231022904986455	0	2.174465032949509	2.9394362555330225	2.631471876245447	3.187470133010751	hitzig.nobound5-5lex.PPMIselection.LENGTH5000.SOCPOSlex
4.97008721777061	4.893544162350416	4.4101499244656255	4.522682157428939	4.476873035841273	3.5968047884882663	3.5279752700957356	3.4774729925841545	3.1485898492318647	4.399702398162639	4.256951815141934	3.5874391288285525	3.4262914014755883	3.246498536583199	2.2979747494011544	3.2013132907674122	3.0862195169558464	2.743539124875577	4.3720817800690535	4.29023241432738	3.556272383674179	4.067423785266096	4.024082420763721	3.304830422091166	3.4711781882183574	3.4018098639540595	3.1867501229407478	3.247353514001332	3.094733550062623	2.5895042591774287	2.940679083011655	2.808195698696548	2.2866032349739323	3.217199080599958	3.1116756204874316	2.861779237528092	4.513448720083887	4.404396385568695	3.529585937402179	4.068835054805407	4.009889889077715	2.969332445148033	3.2496637690509522	3.174100300631631	2.763139461683244	3.320325977142115	3.0662354528527374	2.028425668913651	2.4472761569773698	2.174465032949509	0	2.8510250519651796	2.6853166493504768	2.199970505287144	hitzig.nobound5-5lex.PPMIselection.LENGTHFOC.SOCPOSlex
5.0133812271041505	4.9621807138972605	4.547728042369377	4.57093408997785	4.581410802180635	3.960689845751878	2.557133755127005	2.8913067721243197	3.081936130849116	4.470257985662244	4.397034814836041	3.906368038173198	3.5655263252531832	3.62244068334571	3.297067080788917	1.7580422767963308	2.3348831334587286	2.751068746630721	4.471695841013543	4.44488941316068	3.963830264251063	4.157315674866096	4.183749400148876	3.7988722914272226	2.8978091982075624	3.1207561117692375	3.3497161414395316	3.4308569271495055	3.5014616323338634	3.471145092067359	3.1469504808015607	3.2753565002875362	3.324568927666234	2.456410575877533	2.8025548849637003	3.1396526074629616	4.576731468449503	4.547295152419575	3.9276167593620546	4.157346435880727	4.197801855403618	3.603390826118392	1.9823300093322007	2.4431971662172853	2.753031027214311	3.4862592819443474	3.5117744602425334	3.193613737113998	2.7741572896697493	2.9394362555330225	2.8510250519651796	0	1.555703912257024	2.278882837104682	hitzig.nobound5-5lex.PPMIweight.LENGTH1000.SOCPOSlex
5.061825495367656	4.95265101474222	4.5464680226428325	4.6404389309716905	4.537689190071479	3.938435301552088	2.8637725688480193	2.6464419338163596	3.0042005848371174	4.546566648575917	4.344940603022831	3.8726623858120113	3.707934173253152	3.4649719466519655	3.198034873354728	2.2984342052507953	1.8485907216124444	2.619175701692025	4.5055125527932525	4.370239057682104	3.9115963093287696	4.222558817410079	4.09803546616196	3.734470488436369	3.0974779767994014	2.8502389208665546	3.2459279302913506	3.5512985939852664	3.3022038202852353	3.366321252365786	3.2831019095860174	3.033859403575756	3.189494617393829	2.7508531397632336	2.39121596645077	3.004989501969158	4.632954789596676	4.483887551259426	3.894218766928309	4.253930958004027	4.115606392628906	3.551097265929049	2.4390910575151925	2.0569249620159695	2.6456918031810783	3.6516457549763692	3.3445071512142635	3.095765527476979	3.0076993721992276	2.631471876245447	2.6853166493504768	1.555703912257024	0	2.062059491393537	hitzig.nobound5-5lex.PPMIweight.LENGTH5000.SOCPOSlex
5.1034991213238285	5.036358302826382	4.539190513352003	4.723709376115814	4.666098019446231	3.8036207045197554	3.1683158826848916	3.122848386454754	2.5449921780905997	4.6511247797234425	4.521905324221098	3.8806115221946795	3.9380406536638914	3.791212515752628	2.9659826596068903	2.7784139309366798	2.6650807625649473	1.8788432832547985	4.552319825400827	4.467025594983646	3.7342888855456717	4.295389421360497	4.230312542575576	3.5229079928693556	3.2632810299175143	3.186736480906552	2.7684397067617814	3.683179786261562	3.549928003422554	3.044154352887232	3.4606423283597016	3.3447338346834927	2.7922025279533167	2.983534699928183	2.8665495137003956	2.337080218807034	4.715211034507564	4.619910353853446	3.7691199407149325	4.378340040450828	4.304021925825371	3.339626139491446	2.8422493718308877	2.7584856216105207	1.890679628591265	3.8865973735716945	3.7001924858760384	2.882000278626559	3.3701065395982592	3.187470133010751	2.199970505287144	2.278882837104682	2.062059491393537	0	hitzig.nobound5-5lex.PPMIweight.LENGTHFOC.SOCPOSlex
