cw	pmi_4	raw_4	freq
nochmals/ADV	0.9115783	1	27858
"noir""-Klassikers/NN"	10.320698	1	2
nterlassen/VVF	11.013845	1	1
nun/ADV	0.39505357	11	537652
nur/ADV	-0.2975143	24	2142725
nähern/VVF	1.8217195	1	11482
nässende/ADJ	6.657136	1	85
o/VVF	2.973962	1	3456
ob/KOU	0.57008284	12	450867
obwohl/KOU	0.5057728	3	134027
oder/KON	-0.5004146	26	2762766
offenbar/ADJ	0.9311893	2	53976
oft/ADV	2.0986507	29	239953
oftmals/ADV	2.4503946	4	23396
oh/ITJ	1.5150416	1	20631
ohne/APP	-1.3646523	2	525257
ohne/KOU	-0.36566335	1	90676
ohnehin/ADV	1.3551158	2	33688
open/NN	4.280443	1	935
orthodox/ADJ	2.166108	1	7536
packend/ADJ	3.2865853	1	2548
parallel/ADJ	1.0958322	1	24319
passen/VVF	0.5182883	1	44341
passieren/VVF	1.3809202	1	19133
persönlich/ADJ	0.4565246	4	168752
phantasieren/VVF	5.6190815	1	259
philosophieren/VVF	4.5202804	1	764
philosophisch/ADJ	1.3296335	1	17689
plazieren/VVP	2.892736	1	4065
plumpsen/VVI	5.566569	1	273
plötzlich/ADJ	1.3048091	4	76492
polarisieren/VVF	5.056713	1	469
polarisierend/ADJ	6.835619	6	435
polemisch/ADJ	4.393383	3	2486
politisch/ADJ	1.0864346	15	331045
polternd/ADJ	5.54	1	260
populär/ADJ	1.6500006	1	12933
prominent/ADJ	1.8077637	1	11251
prophezeien/VVF	3.1090028	1	3171
provisorisch/ADJ	2.7399662	1	4230
provozieren/VVF	2.6473002	1	5120
prächtig/ADJ	2.1269002	1	8160
prägen/VVP	1.4592592	2	33758
ranken/VVF	3.9985814	1	1306
rasch/ADJ	0.5414882	1	38524
rasen/VVF	2.9906614	1	3570
rastlos/ADJ	4.721235	2	1198
rauschend/ADJ	3.9812207	1	1246
raushaben/VVF	8.6046505	1	13
reagieren/VVF	1.0058285	1	26969
reagieren/VVI	2.2565627	2	15921
reagieren/VVP	1.3948447	1	18179
recht/ADJ	0.35149056	4	189218
rechthaberisch/ADJ	5.5326853	1	268
rechtlich/ADJ	-0.056991577	1	69459
rechtshistorische/ADJ	6.9112015	1	67
reden/VVF	0.6621162	1	37992
reden/VVP	2.1136026	1	8549
reflexartig/ADJ	4.76895	1	582
regelmäßig/ADJ	1.4598278	6	92655
regelrecht/ADJ	1.8150207	1	10916
regen/VVF	2.4321876	2	12484
regulieren/VVI	3.9595032	1	1442
reisen/VVF	1.40687	1	17336
reißen/VVF	2.2842052	2	14284
relativ/ADJ	-0.06757614	1	70306
relativieren/VVF	3.7774158	1	1639
religiös/ADJ	0.07187341	1	60632
replizieren/VVF	6.282042	1	132
respektvoll/ADJ	3.480352	1	2031
retten/VVF	2.0485582	1	9170
revolutionär/ADJ	2.0253522	2	17326
richten/VVP	1.2198584	1	20848
richtig/ADJ	0.110771604	4	250474
rient/NE	11.013845	1	1
ringen/VVF	2.9760191	1	3604
roh/ADJ	2.323476	1	6620
rollend/ADJ	3.8844473	1	1361
romantisch/ADJ	1.7299638	1	11924
rot/ADJ	0.85459185	2	57966
rufen/VVF	1.4168465	4	72078
rufen/VVI	2.153612	1	9093
ruhig/ADJ	1.0688887	2	46265
rund/ADV	-0.41654226	2	201701
röten/VVP	5.0654836	1	442
rüberkommen/VVF	6.0442486	4	707
rühren/VVF	2.1112022	1	8890
sachlich/ADJ	0.9174566	1	26192
sagen/VVF	-1.9192281	1	501909
sagen/VVI	-0.89728177	1	177804
sammeln/VVF	1.2987146	1	19609
samtig/ADJ	5.3943505	1	310
sarkastisch/ADJ	3.7014582	1	1721
sauer/ADJ	3.444788	4	8949
saufen/VVF	4.097378	1	1169
scharf/ADJ	1.755163	3	35145
scheinen/VVF	0.8874806	6	177531
scheuet/VVF	8.08934	1	21
schicken/VVF	0.8240936	1	31208
schildern/VVF	1.5484942	1	15043
schlagend/ADJ	3.7960348	1	1494
schlecht/ADJ	-0.10113887	2	152244
schliesslich/ADJ	4.2315397	5	4746
schließen/VVF	-0.0077347127	1	72578
schließlich/ADV	0.9743598	6	170363
schlimm/ADJ	1.3607945	3	55322
schläfern/VVI	7.0893993	1	55
schmecken/VVI	3.1569448	1	3296
schmelzen/VVF	3.295882	1	2671
schmerzhaft/ADJ	1.9787662	1	9357
schmierig/ADJ	4.295738	1	901
schneidig/ADJ	5.4908853	1	296
schnell/ADJ	0.30098233	5	248701
schon/ADV	0.0822854	16	995867
schrecken/VVF	2.871418	1	4077
schrecklich/ADJ	1.1896983	1	20947
schreiben/VVF	-0.062229183	2	159908
schreiten/VVF	2.3579774	1	6640
schriftlich/ADJ	0.65020293	2	68810
schrill/ADJ	3.3055465	1	2495
schuld/ADJ	2.8067157	2	8988
schwer/ADJ	-0.41137975	2	201953
schwierig/ADJ	-0.1643819	1	80628
schwitzig/ADJ	7.043553	1	59
schwärmerisch/ADJ	4.734152	1	579
schwül/ADJ	6.1252203	6	911
schwülwarm/ADJ	7.0065117	1	63
schön/ADJ	0.14544085	4	244057
sechsstündig/ADJ	5.510039	1	269
segeln/VVF	3.5806217	1	1965
sehen/VVF	-0.7353317	3	455497
sehen/VVI	-0.50734	2	247655
sehen/VVP	-0.42408076	1	109006
sehr/ADV	0.893482	31	855879
sei-/TRU	5.9109344	1	170
sein/PPO	0.1570505	47	2659871
sein/VAF	-0.08636471	169	13437315
sein/VAI	-1.1483088	4	930566
sein/VAP	0.5738394	4	160881
seinerzeit/ADV	2.5225596	2	10498
seinerzeitig/ADJ	4.409732	1	781
seit/APP	0.9205598	18	511707
selbst/ADV	0.82747483	20	596346
selten/ADJ	-0.26113257	1	89803
setzen/VVF	0.8364101	7	215587
sich/PRF	0.22119893	98	5123610
sicher/ADJ	0.8349075	7	211643
sie/PPE	-0.3574408	34	3210323
sinnlich/ADJ	2.8565283	2	7537
sinnlos/ADJ	1.8295021	1	11029
so/ADV	0.4011836	53	2475805
sobald/KOU	0.78259265	1	35035
sofort/ADV	-0.5037906	1	112650
sogar/ADV	-0.16363047	3	232908
sogenannt/ADJ	0.8532586	3	83341
sogleich/ADV	1.889008	1	10056
solch/PID	0.3718165	8	381544
sollen/VMF	-0.83254194	9	1526703
sommerlich/ADJ	4.060459	2	2333
sondern/KON	-0.931701	4	626120
sonst/ADV	-0.5749298	1	121556
sooo/NE	3.1608715	1	2813
sorgen/VVF	3.235149	23	63004
sorgen/VVI	2.1103299	3	26034
sorgen/VVP	3.9515865	8	11528
souverän/ADJ	2.5254114	2	10722
sowie/KON	-1.4555862	2	530140
sowohl/KON	-0.69988126	1	134498
sozial/ADJ	-1.2908058	1	236519
spalten/VVF	3.185807	1	2923
spanisch/ADJ	1.0765057	1	22627
spannend/ADJ	2.0291042	4	36985
spielen/VVF	0.61963725	4	155305
spielen/VVP	0.8956645	1	29617
spielet/VVF	7.7273107	1	30
spontan/ADJ	1.280538	1	18662
sprechen/VVF	-1.064302	1	217210
springen/VVF	2.4202464	3	18951
spähen/VVF	4.766286	1	601
spät/ADJ	-1.4448159	1	291581
spätestens/ADV	2.3579664	6	39753
stark/ADJ	0.07888216	5	306162
starren/VVF	2.5476556	1	5639
statt/APP	0.028609473	1	71550
statt/PTK	-0.24225733	1	105554
stattfinden/VVF	0.78768533	1	34308
stattfinden/VVI	1.3521743	1	20236
stattlich/ADJ	3.6453476	2	3429
stehen/VVF	-0.65171313	5	685614
steif/ADJ	2.8236291	1	4081
steigen/VVF	-0.038690485	1	73622
steigern/VVF	1.930983	1	10382
stellen/VVF	-0.94149005	2	365124
sterben/VVF	0.8751099	2	61715
stets/ADV	0.66069806	2	66788
stilierten/ADJ	11.013845	1	1
still/ADJ	0.7908951	1	31187
stillen/VVF	3.7230406	1	1764
stimmen/VVF	1.5186148	4	68741
stinkend/ADJ	3.7010415	1	1623
stinkichter/ADJ	11.013845	1	1
stolz../ADJ	11.013845	1	1
stoßen/VVP	2.211548	1	8163
streckenweise/ADJ	4.155674	1	1047
streiten/VVF	2.9371226	3	11337
streiten/VVI	2.7197328	1	4894
streiten/VVP	3.8030264	2	3258
streitsüchtig/ADJ	6.7906675	3	228
streuen/VVI	4.157646	1	1138
strikt/ADJ	2.3716063	2	12412
stundenlang/ADJ	3.0961266	2	6046
städtebaulich/ADJ	2.9056733	2	7159
ständig/ADJ	-0.45254034	1	104041
stärkend/ADJ	4.7764974	1	551
stürmisch/ADJ	3.6360471	2	3608
stürzen/VVF	1.4205152	1	17092
stürzen/VVI	2.4949284	1	6071
suchen/VVF	0.17192002	2	122056
suspekt/ADJ	3.9926493	1	1362
symptomatisch/ADJ	3.5644925	1	2021
sächsisch/ADJ	2.053682	1	8554
säuseln/VVF	5.569265	1	275
tadelnd/ADJ	6.0856857	1	157
tatsächlich/ADJ	-0.81575537	1	155871
tauchen/VVF	1.0151722	1	25773
teil/PTK	1.1515962	1	24901
teilnehmen/VVF	1.7559295	1	12866
teils/ADV	3.7391522	13	19766
teilweise/ADJ	3.3367486	36	84051
temperamentvoll/ADJ	4.1236176	1	1099
tewas/NE	11.013845	1	1
theologisch/ADJ	2.2052424	2	14654
tief/ADJ	0.27378926	2	100791
toben/VVF	2.734243	1	4651
toll/ADJ	0.14292218	1	63625
top/ADJ	2.800497	1	4293
torlos/ADJ	5.096969	1	424
tragen/VVF	0.7728924	4	132320
transparent/ADJ	1.7179923	1	12039
transportieren/VVF	3.0252173	1	3468
traurig/ADJ	2.1230845	3	25786
treffen/VVF	0.560483	3	123458
treiben/VVF	0.9202176	1	28309
treiben/VVP	1.9093931	1	10586
trennen/VVF	1.6742653	1	13649
treten/VVF	-0.6980123	1	142811
trippeln/VVF	5.9316645	1	186
trotz/APP	1.6872027	10	135513
trotzallem/ADJ	6.693029	1	83
trotzdem/PAV	0.5621222	2	90642
tschechisch/ADJ	1.9389521	1	9525
tun/VVF	-0.72479373	1	153060
tun/VVI	-0.8804962	1	176577
turbulent/ADJ	3.877511	2	2839
typisch/ADJ	0.34166804	1	49772
tödlich/ADJ	1.3357378	1	18201
türkisch/ADJ	0.7518791	1	31260
u.dgl./NE	6.997462	1	59
um/APP	1.4217587	92	1475297
um/KOU	-0.8260471	5	714646
umarmen/VVF	3.589978	1	2073
umden/ADJ	9.79745	1	4
umgehen/VVF	1.8671368	1	11110
umher/PTK	2.9934514	1	3615
umrahmen/VVP	4.252996	1	1093
umringen/VVF	4.212423	1	1024
ums/APP	2.2158117	3	22275
umstritten/ADJ	1.207612	1	21078
umständlich/ADJ	2.859848	1	3898
unberücksichtigt/ADJ	2.80026	1	4555
unbestechlich/ADJ	4.4755244	1	771
unbestätigt/ADJ	3.6017601	1	1760
und/KON	0.31087446	446	21083711
unerträglich/ADJ	2.0794888	1	8733
ungefällig/ADJ	10.097554	1	3
ungewöhnlich/ADJ	1.7022123	2	25031
unmenge/ADJ	9.4557	1	5
unordentlich/ADJ	4.7153554	1	615
unreal/ADJ	4.7325134	1	602
unsachlich/ADJ	3.7657855	1	1530
unser/PPO	-0.97322476	5	910787
unter/APP	0.4395151	24	1030196
unterhalten/VVF	1.6550739	1	13707
unterlegen/ADJ	3.935398	1	1267
unterstützen/VVF	0.1651756	1	60791
untersuchen/VVP	0.92799944	1	29781
unverhältnismäßige/ADJ	4.868587	1	485
unverschämt/ADJ	3.1477458	1	3001
unversöhnlich/ADJ	4.1518717	1	1076
unzensiert/ADJ	4.8605804	1	518
unzureichend/ADJ	2.1303174	2	16082
unzählig/ADJ	1.3924054	1	16711
unüberlegt/ADJ	4.159227	1	1044
unübersichtlich/ADJ	2.8324044	1	4052
ursprünglich/ADJ	0.7833923	2	62452
user/VVF	6.4799023	1	103
veganen/ADJ	6.1895394	2	265
verabschieden/VVF	1.8955513	1	10600
verabschieden/VVP	1.476001	1	17148
veranlassen/VVF	2.19005	1	7589
veranstalten/VVF	1.9939995	1	9378
verbal/ADJ	2.8821857	2	7416
verbauen/VVP	3.782106	1	1670
verbunden/ADJ	0.27251756	1	48758
vereinigen/VVF	2.933298	1	3822
vereitelt/ADJ	6.1915493	1	134
verfallen/VVF	2.5953953	1	5264
verfallen/VVP	2.9705832	1	3724
verfassen/VVF	0.8065652	1	50541
verfluchen/VVF	4.1062145	1	1182
verfolgen/VVF	1.8848457	3	32117
verfolgen/VVP	2.2129526	3	23688
verfolgend/ADJ	4.784102	1	543
verfügen/VVF	0.17270158	1	60181
vergangen/ADJ	0.6052066	3	106931
vergeblich/ADJ	1.713641	1	12964
vergleichsweise/ADJ	1.7539171	1	11370
verheerend/ADJ	2.1152062	1	8195
verhindern/VVF	1.2990618	1	19477
verhindern/VVI	0.48552257	1	45525
verirren/VVF	4.0669894	1	1195
verkaufen/VVI	1.3012682	1	20005
verkennen/VVI	4.2693443	1	946
verkopfte/ADJ	7.6126475	1	32
verkörpern/VVF	2.2251754	1	7766
verlangen/VVF	1.502322	2	32336
verlassen/VVF	0.8425752	1	30446
verlaufen/VVF	1.7506157	2	24925
verlaufend/ADJ	3.1351213	1	2775
verletzend/ADJ	3.811463	1	1452
verletzender/ADJ	7.8729305	1	25
verliebt/ADJ	3.1698494	1	2904
verlieren/VVF	0.83163255	2	61725
vermeindlichen/ADJ	6.7406573	1	75
vernachlässigen/VVP	2.4147031	1	6604
verraucht/ADJ	5.685969	1	223
verrückt/ADJ	1.9698101	1	9533
verschieden/ADJ	0.580772	8	292577
verschlagen/VVP	4.23905	1	1081
verschwitzen/VVP	5.9591928	1	179
versehentlich/ADJ	2.9208412	1	3489
versengenden/ADJ	8.934403	1	9
versprechen/VVF	1.5460852	2	31059
versprechen/VVP	1.9315795	1	10560
versterben/VVP	2.963301	1	3854
verstricken/VVP	3.6570065	1	1840
versuchen/VVF	-0.02503569	2	144877
versuchen/VVP	0.38252205	1	44681
verteidigen/VVF	2.0449712	1	9349
verteilen/VVP	1.0526193	1	25529
vertiefen/VVP	3.6543775	2	3902
vertreten/VVP	0.4968049	1	44830
verursachen/VVF	1.9959143	2	18750
verwegen/ADJ	4.119175	1	1102
verweisen/VVF	0.8313015	1	31790
verwickeln/VVP	2.6490166	1	5054
verzehrendem/ADJ	8.888594	1	9
verzichten/VVI	1.0065382	1	27503
verzweifelt/ADJ	1.5986065	1	14161
verändert/ADJ	0.93353534	1	25551
viecher.../ADJ	11.013845	1	1
viel/ADV	-1.2010567	1	222731
viel/PIA	0.15065767	3	176931
viel/PID	-0.26757056	7	647424
viel/PIS	0.66018987	5	176726
vielleicht/ADJ	-1.0118225	1	180318
vielmehr/ADV	1.0653442	3	79956
voll/ADJ	0.1842063	3	166423
vollkommen/ADJ	0.67952514	1	34291
vom/APP	-1.3059305	5	1269927
von/APP	-0.40864664	79	7719045
vor/ADV	0.2888198	1	51513
vor/APP	0.08516389	22	1346085
vor/PTK	-0.56041247	2	260194
vorangehen/VVP	4.299826	1	1023
vorantreiben/VVI	2.6490457	1	5511
voranzudrängen/ADJ	11.483849	1	1
voraus/PTK	1.4818333	2	34016
vorausgehen/VVF	4.7251735	2	1296
vorausgehen/VVP	3.594015	1	2241
vorbei/PTK	0.91603523	1	30760
voreilig/ADJ	3.5550103	1	1944
vorgehen/VVP	3.1279047	1	3218
vorher/ADV	-0.050889216	1	71113
vorkommen/VVF	2.803143	3	13510
vorläufig/ADJ	0.9916082	1	25105
vorsichtig/ADJ	1.1024761	1	23401
vorstellbar/ADJ	2.5599377	1	5764
vorstellen/VVP	0.6439893	1	40287
vortragen/VVP	1.975851	1	9701
vorzubeugen(/VVI	11.483849	1	1
vorübergehend/ADJ	1.2822362	1	18096
völlig/ADJ	0.049242597	2	128408
wachsend/ADJ	2.1959734	4	29050
wahr/ADJ	-0.287464	1	93259
wahrhaft/ADJ	2.4128623	1	5922
wahrlich/ADV	2.0335155	1	9853
wahrnehmen/VVP	1.3580018	1	18643
wann/PWA	0.9288513	2	59779
warm/ADJ	0.6319788	1	36156
warnen/VVP	3.3156269	3	8115
warum/PWA	-0.17513199	2	196796
was/PIS	-1.1360626	1	209597
was/PRE	0.0422602	10	595143
was/PWS	-0.38611892	4	546042
weder/KON	0.6703715	3	102574
wegen/APP	0.79563236	9	268974
weich/ADJ	1.2319391	1	19555
weil/KOU	0.19675356	10	530578
weilen/VVP	6.8746862	1	75
weit/ADJ	-0.36090747	10	1011857
weitergehend/ADJ	1.9840078	1	9698
weitgehend/ADJ	0.26463404	1	50771
weitläufig/ADJ	3.0495155	1	3192
welch/PRE	0.45467094	9	356855
weltanschaulich/ADJ	2.790553	1	3936
wenig/ADV	0.13803379	1	58666
wenig/PIA	0.690899	4	134090
weniger/ADV	1.0707191	6	135503
wenn/KOU	-0.009487011	25	1808892
wer/PWS	-0.4812474	3	424597
werd/VVF	1.6942916	1	12962
werden./NE	1.0242944	1	22288
werden/VAF	0.4058169	138	6686253
werden/VAI	-0.42701414	15	1765328
werden/VAP	0.515988	11	490575
werdend/ADJ	2.0078418	2	17151
werdenen/ADJ	6.934191	1	63
werfen/VVF	0.33106983	1	50597
wert/ADJ	1.0814846	1	25416
wesentlich/ADJ	-0.8176542	1	150409
wetterwendisch/ADJ	7.6595645	1	33
wichtig/ADJ	-1.7965938	1	426337
wie/KOK	0.29741633	29	1413198
wie/KOU	-0.1352133	15	1208140
wieder/ADV	0.7239597	27	875707
wiederhergestellt/ADJ	5.360479	1	304
wiederholtermaßen/ADJ	9.429725	1	5
wild/ADJ	0.9088973	1	26977
willen/APP	1.7837756	1	11231
wir/PPE	-0.50876886	20	2467836
wir/PRF	-0.19412224	6	479037
wird´s/NE	4.967064	1	518
wirken/VVF	0.4370017	2	93857
wirken/VVI	1.2660395	1	20423
wirklich/ADJ	-1.4142286	1	279196
wirksam/ADJ	0.33063126	1	48085
wissen/VVF	-1.4673434	1	318180
wissenschaftlich/ADJ	-0.6518595	1	125894
wittern/VVF	3.666787	1	1876
witzig/ADJ	2.4854028	2	11860
wo/PWA	0.71719337	12	393429
woher/PWA	1.4232035	1	19491
wohl/ADV	0.56326413	7	264593
wohnen/VVF	1.7006736	3	39508
wol/ADJ	5.401173	1	315
wollen/VMF	-1.8614154	2	943664
worden/ADJ	1.2206538	1	19182
wählen/VVI	0.995356	1	27256
während/APP	0.6620739	5	168166
während/KOU	1.294924	9	199554
wärend/ADJ	4.802743	1	521
wühlen/VVF	4.169296	1	1092
wünschen/VVF	0.80997974	2	66301
wüst/ADJ	4.783167	5	2798
wüten/VVF	5.0197797	3	1403
wütend./ADJ	7.86754	1	24
wütend/ADJ	1.9846369	1	9781
z.B./ADV	-0.47224227	2	205952
z.T./NE	2.0917368	1	7810
z.T./VVF	7.0065117	1	56
zahlreich/ADJ	1.0845106	5	114858
zehn/CAR	-0.47346133	1	107647
zehnjährig/ADJ	2.7228312	1	4393
zeichnen/VVF	1.4589667	2	32840
zeigen/VVF	0.6129785	8	306460
zeitgenössisch/ADJ	1.5705494	1	13634
zeitweise/ADJ	1.8651141	1	10230
zentral/ADJ	-0.2981967	1	91089
ziemlich/ADJ	1.8766745	7	71970
zirka/ADV	2.848517	1	3841
zirkulieren/VVP	5.6010833	1	266
zischen/VVF	4.068794	1	1261
zitiert/ADJ	2.0770538	1	8174
zitternd/ADJ	3.5710595	1	1929
zombihaften/ADJ	10.320698	1	2
zu/APP	0.99073017	115	2797015
zu/PTK	-0.21643683	61	5294936
zu?/ADJ	10.320698	1	2
zudröhnen/VVP	6.8017173	1	78
zuerst/ADV	0.17195791	1	61714
zufolge/APP	0.9448112	1	26314
zugehen/VVF	4.6756926	6	4091
zugehen/VVP	5.0811853	4	1777
zugeordnet/ADJ	2.8902502	1	3905
zuhilfe/NN	8.523744	2	27
zulassen/VVP	1.2185483	1	21443
zuletzt/ADV	0.88931775	3	86979
zum/APP	-0.23125488	24	2054982
zunehmend/ADJ	-0.2135228	1	81711
zunächst/ADV	0.22089763	3	168127
zur/APP	-0.6224384	16	1978437
zurück/PTK	-1.0940248	1	219613
zurückdämmt/VVF	11.013845	1	1
zurückkehren/VVP	2.445436	1	6396
zurücklassen/VVP	3.8432448	1	1570
zusammen/ADV	0.13606316	2	118472
zusammen/PTK	-0.20399271	1	94567
zusammenkommen/VVF	3.4608207	1	2267
zustimmen/VVP	2.1978629	1	8587
zuweilen/ADV	3.3205154	3	7267
zwar/ADV	-0.10030016	4	310172
zwei/CAR	-0.16633628	7	561343
zweieinhalb/CAR	2.7468133	1	4363
zweistündig/ADJ	3.4426932	1	2132
zweit/ADJ	-1.3293159	1	259670
zweitägig/ADJ	3.1867535	1	2765
zwi-schen/VVF	7.469269	1	36
zwischen/APP	1.5981977	47	609236
zwölfjährig/ADJ	4.191784	2	2029
zügeln/VVI	5.492384	2	593
zügig/ADJ	1.8649546	1	10264
/ADJ	2.0296214	1	9467
Es/NE	3.0954893	1	2770
Ey/ADJ	11.483849	1	1
Stimmt/VVF	7.911503	1	30
Und/NN	3.9108315	1	1599
pietistischen/ADJ	11.013845	1	1
sozialen/ADJ	5.7707763	1	199
/ADJ	0.3581604	5	227067
/TRU	2.1197062	1	7375
/VVF	-1.5017145	1	282514
«/$(	-0.54551727	4	504819
·/XY	0.09787056	1	63504
»/$(	-0.50046426	5	575638
Ältestenrat/NN	3.8903737	1	1367
Ärger/NN	1.706015	1	12655
Äußerung/NN	1.6454117	2	25538
Ænur/NE	10.320698	1	2
ÖVP-Klubomann/NN	10.385237	1	2
Öffentlichkeit/NN	1.8848871	7	70886
Öfteren/ADJ	5.0731807	2	799
Öl/NN	1.5284615	2	29699
Österreich/NE	-0.23558682	1	87081
Überaktivität/NN	6.1197433	1	148
Überblick/NN	1.6538461	3	38793
Überfall/NN	2.1937733	1	7431
Überwachungsstaat/NN	4.7269163	1	622
â/ADJ	1.9319347	1	9393
â/VVF	1.6438441	1	12120
âIch/ADJ	4.962933	1	730
äußerst/ADJ	2.458758	6	34217
öffentlich/ADJ	1.2966892	14	248738
über/APP	1.413091	127	1999265
überaus/ADV	3.0877614	4	12111
überdachen/VVP	3.8360627	1	1526
überdenken/VVI	3.1383457	1	3260
übergehend/ADJ	5.128783	1	382
überhand/PTK	4.5387974	1	740
überhaupt/ADV	-0.08561406	2	145034
überlegen/VVF	1.8020806	1	12137
überreden/VVI	3.1282337	1	2975
überschatten/VVP	4.426467	1	911
überschäumend/ADJ	5.141727	1	382
übertreiben/VVI	5.2059526	3	1236
übertönend/ADJ	8.2491	1	17
überwiegen/VVF	2.594182	1	5539
überwirklichen/ADJ	10.5283375	1	2
überzeugend/ADJ	1.3218272	1	18266
üblich/ADJ	0.2241162	1	53305
übrig/ADJ	-0.3547611	1	102074
