warm.nobound10-10all.PPMIno.LENGTH1000.SOCPOSlex	warm.nobound10-10all.PPMIno.LENGTH5000.SOCPOSlex	warm.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSlex	warm.nobound10-10all.PPMIselection.LENGTH1000.SOCPOSlex	warm.nobound10-10all.PPMIselection.LENGTH5000.SOCPOSlex	warm.nobound10-10all.PPMIselection.LENGTHFOC.SOCPOSlex	warm.nobound10-10all.PPMIweight.LENGTH1000.SOCPOSlex	warm.nobound10-10all.PPMIweight.LENGTH5000.SOCPOSlex	warm.nobound10-10all.PPMIweight.LENGTHFOC.SOCPOSlex	warm.nobound10-10lex.PPMIno.LENGTH1000.SOCPOSlex	warm.nobound10-10lex.PPMIno.LENGTH5000.SOCPOSlex	warm.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSlex	warm.nobound10-10lex.PPMIselection.LENGTH1000.SOCPOSlex	warm.nobound10-10lex.PPMIselection.LENGTH5000.SOCPOSlex	warm.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSlex	warm.nobound10-10lex.PPMIweight.LENGTH1000.SOCPOSlex	warm.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSlex	warm.nobound10-10lex.PPMIweight.LENGTHFOC.SOCPOSlex	warm.nobound3-3all.PPMIno.LENGTH1000.SOCPOSlex	warm.nobound3-3all.PPMIno.LENGTH5000.SOCPOSlex	warm.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSlex	warm.nobound3-3all.PPMIselection.LENGTH1000.SOCPOSlex	warm.nobound3-3all.PPMIselection.LENGTH5000.SOCPOSlex	warm.nobound3-3all.PPMIselection.LENGTHFOC.SOCPOSlex	warm.nobound3-3all.PPMIweight.LENGTH1000.SOCPOSlex	warm.nobound3-3all.PPMIweight.LENGTH5000.SOCPOSlex	warm.nobound3-3all.PPMIweight.LENGTHFOC.SOCPOSlex	warm.nobound3-3lex.PPMIno.LENGTH1000.SOCPOSlex	warm.nobound3-3lex.PPMIno.LENGTH5000.SOCPOSlex	warm.nobound3-3lex.PPMIno.LENGTHFOC.SOCPOSlex	warm.nobound3-3lex.PPMIselection.LENGTH1000.SOCPOSlex	warm.nobound3-3lex.PPMIselection.LENGTH5000.SOCPOSlex	warm.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSlex	warm.nobound3-3lex.PPMIweight.LENGTH1000.SOCPOSlex	warm.nobound3-3lex.PPMIweight.LENGTH5000.SOCPOSlex	warm.nobound3-3lex.PPMIweight.LENGTHFOC.SOCPOSlex	warm.nobound5-5all.PPMIno.LENGTH1000.SOCPOSlex	warm.nobound5-5all.PPMIno.LENGTH5000.SOCPOSlex	warm.nobound5-5all.PPMIno.LENGTHFOC.SOCPOSlex	warm.nobound5-5all.PPMIselection.LENGTH1000.SOCPOSlex	warm.nobound5-5all.PPMIselection.LENGTH5000.SOCPOSlex	warm.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSlex	warm.nobound5-5all.PPMIweight.LENGTH1000.SOCPOSlex	warm.nobound5-5all.PPMIweight.LENGTH5000.SOCPOSlex	warm.nobound5-5all.PPMIweight.LENGTHFOC.SOCPOSlex	warm.nobound5-5lex.PPMIno.LENGTH1000.SOCPOSlex	warm.nobound5-5lex.PPMIno.LENGTH5000.SOCPOSlex	warm.nobound5-5lex.PPMIno.LENGTHFOC.SOCPOSlex	warm.nobound5-5lex.PPMIselection.LENGTH1000.SOCPOSlex	warm.nobound5-5lex.PPMIselection.LENGTH5000.SOCPOSlex	warm.nobound5-5lex.PPMIselection.LENGTHFOC.SOCPOSlex	warm.nobound5-5lex.PPMIweight.LENGTH1000.SOCPOSlex	warm.nobound5-5lex.PPMIweight.LENGTH5000.SOCPOSlex	warm.nobound5-5lex.PPMIweight.LENGTHFOC.SOCPOSlex	_model
4.908998763309836	4.564728648034919	4.065777935784324	4.491513441884644	4.093963406422209	3.6079176408538727	2.6775245351646904	1.6763380993045165	2.255675402618392	4.148582456041357	3.4901681674683376	2.9111312770869797	3.3411933012891977	2.6189982800002705	2.45557431837172	1.8638369755908446	0	1.628187878669591	5.11680525578181	4.861853420781492	4.477492622036222	4.932454697412758	4.687233255376034	4.436718017090289	4.313053470247188	3.986773467024286	4.122977338334771	4.444476076307659	4.07769390707079	3.9662678977312464	4.191020101624665	3.832809771392496	3.84008181243349	3.964457622796038	3.588746681921142	3.7872110143782924	5.010574974091514	4.693547540377083	4.179706535584502	4.721949202957613	4.383657906901899	4.013590740430372	3.719981682264108	3.195436924485272	3.4076791939234408	4.2433994985567915	3.663861132546657	3.410543911479602	3.835353478561446	3.307910137239017	3.264472041027835	3.331907618425627	2.784320740634624	3.0792763522673874	warm.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSlex
5.001664555032898	4.659840935032208	4.038751203444128	4.640002201880203	4.23620484743546	3.470121155784703	3.135133060502976	2.2956546119250962	1.615802634743564	4.364687576240792	3.758666086672816	2.890064209380758	3.6989146086925597	3.047509693248764	2.186106105298426	2.551940398955192	1.628187878669591	0	5.185125188526608	4.933483596504311	4.440104567077882	5.024253719342534	4.779759459222968	4.384361972246289	4.444045528552499	4.118936945659184	3.9836119053074692	4.559153280728217	4.199676794826954	3.8776100158778855	4.330261092839058	3.9761399804998816	3.7121744939365815	4.124148365427984	3.75087645351482	3.6168316310394655	5.094116535175083	4.783241692069861	4.150247972534463	4.833938076837792	4.497448215726588	3.928957866420131	3.9549574093829682	3.4606236050625383	3.1616823542859644	4.428891357773796	3.881611539266239	3.3421627477569564	4.07058444355073	3.571507271385049	3.0960101803094116	3.633325802263421	3.127149068726522	2.7669135890298224	warm.nobound10-10lex.PPMIweight.LENGTHFOC.SOCPOSlex
4.741322322145876	4.816402989509072	4.780621164900332	4.643745608609381	4.734685023025592	4.8544496888825295	4.799128173266759	4.954232210384816	5.093065487745028	5.093360971093762	5.140495820258547	5.1027860087729335	5.019293573915636	5.107310055450655	5.146468810951751	5.007933149401882	5.11680525578181	5.185125188526608	0	1.843941392936639	3.125485171734924	2.7506026176363556	3.2244960482403897	3.8004701278043838	4.148511513413718	4.419120944642746	4.659474680519956	4.2142811935694935	4.422537578692244	4.606100963591459	4.294474945341845	4.478826045849183	4.649553709299145	4.4752338285671005	4.632534500235583	4.779215663009914	3.4869870455467096	3.695831222397174	3.9879336762465485	3.8025930595195985	4.014531295557634	4.314419387174338	4.489431777669952	4.697102555513145	4.874423980067818	4.6319667808510525	4.7593307262064055	4.840876870896484	4.6412429930583015	4.77080653800917	4.862566857673822	4.749261944628234	4.879350239556804	4.977218159197741	warm.nobound3-3all.PPMIno.LENGTH1000.SOCPOSlex
4.809596850618364	4.712246762476763	4.602654088256872	4.644985041085949	4.542817261443342	4.61264730172553	4.696603235816058	4.683248732768827	4.8320024140209865	5.077357208336982	4.982410475400565	4.893143123674547	4.9624017373214055	4.905512250997927	4.911051648630891	4.885136631782171	4.861853420781492	4.933483596504311	1.843941392936639	0	2.4383519734156303	2.907946321351014	2.487858964907575	3.156404705894392	4.040009852754372	3.9548152126476017	4.255148188717723	4.249964191566646	4.056810143962113	4.25363791599425	4.238202374171873	4.087954747012341	4.270332599932823	4.3342470565335764	4.230926647605809	4.408797411082204	3.7605391184127126	3.4577767613998573	3.658121580943839	3.8640514650575537	3.654160668279552	3.935017902966457	4.3969745585305	4.354545006753084	4.562723982532106	4.65031939684986	4.491550034895913	4.55739373261314	4.586567307713011	4.474648627539594	4.558651972726473	4.625590080945039	4.571622852649819	4.677896916115342	warm.nobound3-3all.PPMIno.LENGTH5000.SOCPOSlex
4.833999027787891	4.690140053523324	4.355469129510506	4.554913976277073	4.381487137026443	4.200578601101407	4.347076622837187	4.271577126549847	4.279057303852572	4.914112178732852	4.750096503684607	4.503595661734048	4.737723152971039	4.612665798477138	4.462723626589618	4.540825504809456	4.477492622036222	4.440104567077882	3.125485171734924	2.4383519734156303	0	3.0481832494320558	2.4756552440081765	1.5863295191585243	3.4938874508986126	3.248241248368104	3.1066859717294584	3.947287396397455	3.589846740410645	3.2054702266633863	3.813813292158369	3.506464298511113	3.2269212925586235	3.8070000573413623	3.581952809842765	3.4335422627318763	4.128724319271806	3.7915218771033397	3.1816548336308235	3.8721166710220265	3.540962824331622	3.226547253805779	3.9519979256856055	3.803566579034803	3.7695248779132653	4.4477062838320585	4.152667977455086	3.8897065401254305	4.2544103562180915	4.022844256068776	3.8332688607335474	4.1843967800511725	4.047629109280612	3.96369003008524	warm.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSlex
4.91919050680356	4.936333176207349	4.796372897599714	4.435951946508831	4.522300889103713	4.675203043359571	4.545645632071767	4.7378151477899335	4.912779010481682	5.07026444541665	5.083953132205335	5.008015524125114	4.833391795698737	4.925249744461207	4.980593331012425	4.801628824842889	4.932454697412758	5.024253719342534	2.7506026176363556	2.907946321351014	3.0481832494320558	0	1.7735047704089557	2.92301592995893	3.465483773673728	3.8365256374504666	4.20061337396217	4.0549727503325625	4.193326759766871	4.3241432491962275	3.7378867503748014	3.9865598582620616	4.238803127018531	4.003066298068848	4.209510935452631	4.4236262436751845	4.072427031839081	4.079561057362066	4.001703306284089	3.20987911530042	3.447828037067687	3.894076360435065	4.034506862364455	4.299530396199358	4.564658335296996	4.579805970459102	4.62161975757347	4.648996064993909	4.2721610648486985	4.419351131156159	4.558461092907535	4.3930035220968575	4.5510551335782585	4.705534248452407	warm.nobound3-3all.PPMIselection.LENGTH1000.SOCPOSlex
4.967929393343613	4.8496990020587285	4.639845787612681	4.492892701658562	4.3572726018827765	4.448667684681999	4.502583593681077	4.473334850392825	4.654300420161115	5.071984230804185	4.947257022900107	4.81985420968335	4.833101052908878	4.747964779928886	4.761933309778992	4.727971770917974	4.687233255376034	4.779759459222968	3.2244960482403897	2.487858964907575	2.4756552440081765	1.7735047704089557	0	2.167930712573493	3.5110282461196527	3.323799046257266	3.771192230461366	4.143248464420335	3.8355092359349094	3.954419613919076	3.8280408747653882	3.573093549366259	3.8383238784076883	3.955464933218613	3.778613872692805	4.033390373328445	4.26163286954488	3.929968817163314	3.7236867991082394	3.4655093101565555	3.12703225347207	3.5179767372053514	4.035522388191025	3.9385619732003128	4.239668782305766	4.625054635201111	4.378102425663829	4.36869681737486	4.312500079969396	4.134009503160557	4.255101044129376	4.336430091490452	4.235549643204356	4.398949313603213	warm.nobound3-3all.PPMIselection.LENGTH5000.SOCPOSlex
4.989241948595076	4.831659701803112	4.495122182558375	4.581869330327375	4.3909522850983596	4.1926568180306285	4.347955898635404	4.23847114066738	4.21039362332773	4.997781300873491	4.816237354068356	4.560787983166497	4.751210530880267	4.604188461348855	4.438832999563327	4.529965943747536	4.436718017090289	4.384361972246289	3.8004701278043838	3.156404705894392	1.5863295191585243	2.92301592995893	2.167930712573493	0	3.3649916689250206	3.0185016242888434	2.7169283029066373	4.070580522260271	3.6605483765661226	3.190083137111192	3.756388395951522	3.385285633039579	2.983696284747214	3.719309184332861	3.4321564613387956	3.2071928468268553	4.483393167886848	4.1314970747752415	3.47791990783042	3.868008679705826	3.480067827518408	3.0736469971276215	3.8854254503192425	3.670171736100998	3.579402189579216	4.562321267431332	4.231802499028756	3.9204414502114013	4.23644447471004	3.9626901251825264	3.723273480401905	4.1239165147692	3.937397598454845	3.828951686723281	warm.nobound3-3all.PPMIselection.LENGTHFOC.SOCPOSlex
5.106050922641016	5.039807346766354	4.807104899701661	4.735764482696122	4.707055449011471	4.618162703052669	3.7785389537627343	4.0754322770958344	4.303050945590764	4.92018935018395	4.827526510197405	4.65442294423369	4.602140702042104	4.609811551248106	4.587458980972223	4.06752313870963	4.313053470247188	4.444045528552499	4.148511513413718	4.040009852754372	3.4938874508986126	3.465483773673728	3.5110282461196527	3.3649916689250206	0	2.0459618513032556	2.8752148102027846	3.3794738584616635	3.4318023210966953	3.481250976194106	2.9158097331623876	3.155404181560403	3.391859695271519	2.0769781574266877	2.8292666431730558	3.317532120572551	4.624556184211041	4.517204557206573	4.137672820440164	4.131276290688132	4.10714560496139	3.9730703090015793	2.7267200010107677	3.2590398872423836	3.667867317642147	4.266022315251133	4.171319947343935	4.076436164082435	3.8726361570860592	3.9199404089241594	3.9754563347885363	3.2906338613180117	3.672797154261166	3.92045379177224	warm.nobound3-3all.PPMIweight.LENGTH1000.SOCPOSlex
5.168949856664066	4.996736863615638	4.73445886333443	4.8309456645507645	4.6336185251991235	4.4903123953574156	4.011562232307253	3.754263050926477	3.975214251086688	4.984363632153125	4.735060695161082	4.515836273467079	4.678015202341276	4.465557159083072	4.391493240336289	4.189192235065371	3.986773467024286	4.118936945659184	4.419120944642746	3.9548152126476017	3.248241248368104	3.8365256374504666	3.323799046257266	3.0185016242888434	2.0459618513032556	0	2.0603677436288605	3.6792403317481055	3.0401684509788347	3.027119998537876	3.2933941055263607	2.6673046588840807	2.8864394129996676	2.741701022593966	1.916069542091458	2.682258454558419	4.794231361751601	4.464444819951915	4.000750585950243	4.339130075897184	3.9750317036611835	3.75896990462058	3.2543317812847428	2.685747370977381	3.1741733031547312	4.406273115980381	3.959188013981429	3.805366164957608	4.0523592965551165	3.649863221417128	3.661482506457004	3.592630262040371	3.1813731963634053	3.472204016422571	warm.nobound3-3all.PPMIweight.LENGTH5000.SOCPOSlex
5.20896888166414	5.042679478592972	4.731929216060876	4.939872138467542	4.744375123528066	4.44943698548384	4.226687613316436	3.9798902274840224	3.827164133724728	5.031680466797078	4.790278914474918	4.4871493940467495	4.766564084737727	4.553015061296502	4.320417771911767	4.321684800873363	4.122977338334771	3.9836119053074692	4.659474680519956	4.255148188717723	3.1066859717294584	4.20061337396217	3.771192230461366	2.7169283029066373	2.8752148102027846	2.0603677436288605	0	3.987413371950917	3.464911660281396	2.717027573052326	3.662818568520927	3.152709270375399	2.41530112739735	3.2293346120351076	2.626441575264607	1.8716372346382841	4.933175792009593	4.6377230112766785	4.000054987956061	4.563707987581749	4.234226940942448	3.6718111103274533	3.6442999651413013	3.167792736234277	2.761602217795082	4.561282680545084	4.1542359635077135	3.7222876362786224	4.240842680833405	3.8706531718083843	3.4812290059459876	3.8354493596482264	3.4561198898768204	3.1509963489280723	warm.nobound3-3all.PPMIweight.LENGTHFOC.SOCPOSlex
5.050920889481831	5.012410010336919	4.870397646085666	4.87465099915041	4.86179444667548	4.8009151746426335	4.422948707791077	4.52275999380457	4.65389017741558	4.5396423302854245	4.548309930535512	4.499831743127184	4.310789063896986	4.423861298406305	4.50210825587807	4.249479806657464	4.444476076307659	4.559153280728217	4.2142811935694935	4.249964191566646	3.947287396397455	4.0549727503325625	4.143248464420335	4.070580522260271	3.3794738584616635	3.6792403317481055	3.987413371950917	0	1.9218925423054116	2.788001985745719	1.7004783237176462	2.5301439781697432	3.1589497991647697	2.697374765830695	3.2066439939520732	3.6126079966414117	4.571305047911946	4.533889525911793	4.302597312095787	4.425338859270692	4.433421657914172	4.336500677624652	3.9284479230086577	4.096855708336549	4.2810845163748175	3.187595408932514	3.4191925155151326	3.6576246563791455	3.2639561213486052	3.5628985090311764	3.8201203137748565	3.5670506697288333	3.8812787689785084	4.093716081340328	warm.nobound3-3lex.PPMIno.LENGTH1000.SOCPOSlex
5.102149059022821	4.92990152774532	4.741030406947536	4.892285493235849	4.714828729454803	4.602562719596572	4.375368766638007	4.201375639429721	4.336759144437752	4.618927507649713	4.3792556060084005	4.267165288273567	4.352634787973157	4.167609000092198	4.200890940425586	4.1993712474272735	4.07769390707079	4.199676794826954	4.422537578692244	4.056810143962113	3.589846740410645	4.193326759766871	3.8355092359349094	3.6605483765661226	3.4318023210966953	3.0401684509788347	3.464911660281396	1.9218925423054116	0	2.022333053967736	2.3188005470070157	1.42911045576385	2.4234502964738858	2.820058365755696	2.3622752176683277	2.9662598484937686	4.7075284223202996	4.41270679246387	4.079381007988762	4.492943076582799	4.200660898867447	4.034773614781872	3.924157150765688	3.645941317748128	3.8725385022741925	3.526000808989262	3.041340971144258	3.246705687979619	3.4650213144226294	3.0813261153108433	3.3575940520883107	3.5914857766879975	3.360461792766821	3.6278163018792737	warm.nobound3-3lex.PPMIno.LENGTH5000.SOCPOSlex
5.138311708131401	4.966120067497776	4.6799385307664725	4.90352779609662	4.713025651519855	4.455739913057059	4.33072967501521	4.107615573443604	4.055291973071364	4.70599419582549	4.44626918191194	4.153768947821609	4.387457009879705	4.176560005452158	3.985855340283706	4.140534447748651	3.9662678977312464	3.8776100158778855	4.606100963591459	4.25363791599425	3.2054702266633863	4.3241432491962275	3.954419613919076	3.190083137111192	3.481250976194106	3.027119998537876	2.717027573052326	2.788001985745719	2.022333053967736	0	2.73535665903556	2.0573601995728086	1.0457686591411184	2.912631057141845	2.3883542164873512	1.9108083129110935	4.83612042002166	4.553018192770885	3.959324920850356	4.5845896683849565	4.285163360071142	3.8138958530541185	3.9170149617184156	3.5818119764215077	3.4318410929392176	3.8611812072182214	3.394814949704047	2.9410443171620857	3.6374760434526103	3.2344330134111026	2.888358408447882	3.587864925224764	3.279579726358564	3.0860169123196965	warm.nobound3-3lex.PPMIno.LENGTHFOC.SOCPOSlex
5.0440823361714795	4.976849628010171	4.796001784516466	4.741833549464927	4.7087727181006755	4.644952804823491	4.203221057555303	4.308362699662738	4.457123053430327	4.588668665602652	4.54143938251281	4.404394153817354	4.095694460182985	4.206153453282789	4.285600018082669	3.9721836675344453	4.191020101624665	4.330261092839058	4.294474945341845	4.238202374171873	3.813813292158369	3.7378867503748014	3.8280408747653882	3.756388395951522	2.9158097331623876	3.2933941055263607	3.662818568520927	1.7004783237176462	2.3188005470070157	2.73535665903556	0	1.8907875184325744	2.7631060428734266	2.0914455293614527	2.7797269428844205	3.301984515521517	4.622762414767041	4.5329784277334575	4.217499755275329	4.221352637151415	4.21005527818884	4.104618611793553	3.5831573918312496	3.7740239387063963	4.00713314122598	3.467794208530233	3.5451444568518564	3.5744234812341236	2.8273023078936412	3.1779737625593953	3.5105913403354116	3.156528126323752	3.5357172461152753	3.8073405052225158	warm.nobound3-3lex.PPMIselection.LENGTH1000.SOCPOSlex
5.0907705104883645	4.9076872490148205	4.681693691407486	4.788207352428594	4.5886216697744215	4.464823838872602	4.209296895446646	4.005552487184434	4.150649971226526	4.662720384466672	4.399058549033451	4.1976681813194645	4.193740465061764	3.9779838371719234	4.003223662731067	3.9913502939034586	3.832809771392496	3.9761399804998816	4.478826045849183	4.087954747012341	3.506464298511113	3.9865598582620616	3.573093549366259	3.385285633039579	3.155404181560403	2.6673046588840807	3.152709270375399	2.5301439781697432	1.42911045576385	2.0573601995728086	1.8907875184325744	0	2.0127419952766967	2.520635395588671	1.8739314402381595	2.661186967456272	4.736572545295382	4.4262222556924415	4.018155260044066	4.342567583290331	4.011277883967488	3.8297481829493107	3.6849276055402758	3.339706896930649	3.6092842255269435	3.73893531244362	3.229960022354043	3.200757143791666	3.1918230756103005	2.7073125952839776	3.06062212880677	3.3249473443325357	3.0105089515369987	3.3456095598258564	warm.nobound3-3lex.PPMIselection.LENGTH5000.SOCPOSlex
5.127284537041379	4.944891949201874	4.648719683634723	4.864849711338514	4.6534931897924166	4.374455403809239	4.267306666788427	4.015110470661491	3.9325119097910943	4.744415983635748	4.469815329135702	4.136434916239645	4.341834386936299	4.105826212218047	3.863860067711591	4.055212166462908	3.84008181243349	3.7121744939365815	4.649553709299145	4.270332599932823	3.2269212925586235	4.238803127018531	3.8383238784076883	2.983696284747214	3.391859695271519	2.8864394129996676	2.41530112739735	3.1589497991647697	2.4234502964738858	1.0457686591411184	2.7631060428734266	2.0127419952766967	0	2.896387025276792	2.2911914282389363	1.531298402336993	4.858236819675858	4.55979344300733	3.954572240646128	4.526468275467736	4.1993782838849745	3.6893388180016715	3.8206700009917256	3.4337093757308796	3.2287640206913966	4.014513049564683	3.5264438757068333	3.010076451689489	3.590316090491267	3.13979984192658	2.6941853269767426	3.510904439759435	3.137372460225622	2.855448964149323	warm.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSlex
5.138297941343104	5.048303012736598	4.82951929444836	4.856120635857889	4.795064484055	4.660491023588868	3.949085492155208	4.100936775714365	4.257610970282678	4.746347108426521	4.634003891730177	4.436376018151478	4.3108926204101445	4.320393617927264	4.299468433685694	3.674901721609793	3.964457622796038	4.124148365427984	4.4752338285671005	4.3342470565335764	3.8070000573413623	4.003066298068848	3.955464933218613	3.719309184332861	2.0769781574266877	2.741701022593966	3.2293346120351076	2.697374765830695	2.820058365755696	2.912631057141845	2.0914455293614527	2.520635395588671	2.896387025276792	0	2.025595231294726	2.7865099363820067	4.78149004204553	4.642423761790806	4.25635980498847	4.435993293597648	4.3428989975731165	4.12111195248028	3.170492922700591	3.4503262985965852	3.714589341046482	3.873847720666551	3.779593694755264	3.6678579303602503	3.390841504648756	3.477899158573346	3.585854261174299	2.60354532767569	3.154414761007598	3.490157820154427	warm.nobound3-3lex.PPMIweight.LENGTH1000.SOCPOSlex
5.178517704758852	4.993631038097811	4.748497691365692	4.899757036203241	4.699218109812796	4.522147023585699	4.096316366561847	3.808114442266564	3.960435556281105	4.825244508895848	4.536338556123808	4.288979539459282	4.417680754638804	4.158532085286508	4.079734578733814	3.863820577228346	3.588746681921142	3.75087645351482	4.632534500235583	4.230926647605809	3.581952809842765	4.209510935452631	3.778613872692805	3.4321564613387956	2.8292666431730558	1.916069542091458	2.626441575264607	3.2066439939520732	2.3622752176683277	2.3883542164873512	2.7797269428844205	1.8739314402381595	2.2911914282389363	2.025595231294726	0	1.9747414462635613	4.878538909666275	4.562637772302523	4.115619276878458	4.539627038995709	4.193441857350504	3.9152241237106935	3.5194429509929437	2.9841690825962592	3.2893740643435745	4.095089591793653	3.5617709896734833	3.3818596017896225	3.6652746321546807	3.160367254840601	3.2257326306034195	3.115916968329564	2.5350861439510988	2.9634907731391564	warm.nobound3-3lex.PPMIweight.LENGTH5000.SOCPOSlex
